Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
26.0,5.0,11.008638,76.984311,11.088638,77.064311,02-03-2022,21:40,21:55,Sunny,Jam,2,Buffet,scooter,0.0,No,Urban,13
22.0,4.9,22.32,73.17,22.43,73.28,29-03-2022,22:35,22:50,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,20
38.0,4.8,0.0,0.0,0.07,0.07,14-02-2022,0.875,21:10,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,18
36.0,4.8,19.131141,72.813074,19.151141,72.833074,26-03-2022,09:30,09:45,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,19
29.0,4.9,22.722634,75.886959,22.752634,75.916959,17-03-2022,21:25,21:35,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,15
20.0,4.5,23.359407,85.325055,23.399407,85.365055,05-04-2022,12:35,12:50,Stormy,High,1,Snack,motorcycle,0.0,No,Urban,13
22.0,4.8,26.911378,75.789034,26.951378,75.829034,01-03-2022,12:20,12:30,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,15
23.0,4.6,18.543626,73.905101,18.633626,73.995101,06-04-2022,21:15,21:20,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Urban,15
25.0,4.8,23.359407,85.325055,23.389407,85.355055,17-03-2022,17:50,17:55,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22
35.0,4.6,21.175104,72.804342,21.285104,72.914342,20-03-2022,22:35,22:50,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,40
26.0,4.9,19.876219,75.346017,19.936219,75.406017,17-02-2022,20:50,20:55,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32
,,22.310237,73.158921,22.390237,73.238921,04-03-2022,0.791666667,19:15,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,24
38.0,4.5,22.311844,73.165081,22.441844,73.295081,18-03-2022,20:15,20:25,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Urban,39
36.0,4.9,13.064181,80.236442,13.094181,80.266442,01-04-2022,21:10,21:25,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,30
22.0,4.7,0.0,0.0,0.13,0.13,06-04-2022,21:10,21:15,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,15
29.0,4.5,0.0,0.0,0.06,0.06,03-04-2022,17:25,17:40,Stormy,Medium,2,Snack,scooter,0.0,No,Metropolitian,27
27.0,4.7,26.913483,75.803139,27.023483,75.913139,27-03-2022,23:10,23:15,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,11
30.0,4.2,0.0,0.0,0.13,0.13,02-04-2022,21:35,21:45,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,32
36.0,4.7,11.008638,76.984311,11.068638,77.044311,26-03-2022,21:25,21:40,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,25
22.0,5.0,23.374989,85.335486,23.414989,85.375486,26-03-2022,12:25,12:30,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,15
23.0,4.6,26.911378,75.789034,27.041378,75.919034,31-03-2022,23:55,24:10:00,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,19
27.0,4.1,12.297954,76.665169,12.357954,76.725169,15-03-2022,22:30,22:35,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17
26.0,4.7,30.361281,78.068022,30.441281,78.148022,12-02-2022,17:10,17:15,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,35
30.0,5.0,11.022169,76.999594,11.092169,77.069594,06-04-2022,20:35,20:50,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40
30.0,4.9,21.183434,72.814492,21.243434,72.874492,21-03-2022,20:55,21:10,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,27
30.0,5.0,13.086438,80.220672,13.106438,80.240672,09-03-2022,0.458333333,11:15,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,24
21.0,4.5,26.956431,75.776649,26.976431,75.796649,24-03-2022,09:15,09:25,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,18
29.0,4.6,17.450851,78.379347,17.460851,78.389347,17-03-2022,08:15,08:25,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,10
34.0,4.8,26.482419,80.320939,26.492419,80.330939,15-02-2022,09:45,09:50,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29
20.0,4.4,26.913726,75.75282,26.933726,75.77282,11-03-2022,10:30,10:35,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,28
30.0,4.7,22.725835,75.887648,22.795835,75.957648,06-04-2022,1,24:05:00,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,27
25.0,4.1,12.323978,76.627961,12.393978,76.697961,29-03-2022,17:40,17:50,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35
27.0,4.7,22.310526,73.170937,22.350526,73.210937,11-03-2022,14:35,14:45,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,24
23.0,4.8,17.455894,78.375467,17.525894,78.445467,16-03-2022,19:40,19:55,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,38
30.0,4.8,12.323978,76.627961,12.383978,76.687961,26-03-2022,17:15,17:20,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,23
28.0,4.6,26.492106,80.327797,26.542106,80.377797,13-02-2022,0.75,18:05,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,21
32.0,3.6,12.934365,77.616155,13.004365,77.686155,31-03-2022,19:55,0.833333333,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,36
35.0,4.1,22.751857,75.866699,22.811857,75.926699,30-03-2022,0.833333333,20:10,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36
35.0,4.7,11.024839,77.007003,11.044839,77.027003,28-03-2022,10:10,10:15,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21
23.0,4.5,12.970221,77.645396,13.030221,77.705396,21-03-2022,20:20,20:25,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,19
27.0,4.6,22.727021,75.884167,22.837021,75.994167,06-04-2022,22:40,22:55,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,12
23.0,5.0,21.160437,72.774209,21.230437,72.844209,31-03-2022,22:15,22:25,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,10
20.0,4.7,18.563934,73.915367,18.653934,74.005367,16-03-2022,20:15,20:20,Sandstorms,Jam,1,Snack,scooter,0.0,No,Urban,17
23.0,4.8,19.065838,72.832658,19.145838,72.912658,06-04-2022,23:55,1,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,,23
33.0,3.8,30.893081,75.821495,31.033081,75.961495,16-02-2022,17:25,17:30,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,34
21.0,4.9,23.353783,85.326967,23.373783,85.346967,03-03-2022,11:10,11:15,Fog,High,0,Meal,motorcycle,1.0,No,Urban,29
25.0,4.8,17.45971,78.368855,17.47971,78.388855,30-03-2022,08:45,08:50,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,12
31.0,5.0,19.176269,72.836721,19.196269,72.856721,03-04-2022,0.375,09:05,Sunny,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,18
22.0,5.0,12.337978,76.616792,12.417978,76.696792,18-03-2022,18:10,18:25,Windy,Medium,1,Buffet,motorcycle,0.0,No,Urban,16
32.0,4.9,22.727021,75.884167,22.737021,75.894167,03-03-2022,10:25,10:30,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,16
34.0,4.9,17.410371,78.437225,17.450371,78.477225,05-03-2022,15:15,15:25,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18
30.0,4.9,0.0,0.0,0.09,0.09,02-03-2022,23:55,1,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,23
34.0,4.8,22.745536,75.893106,22.795536,75.943106,03-04-2022,21:55,22:05,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26
35.0,4.6,0.0,0.0,0.09,0.09,10-03-2022,0.958333333,23:05,Fog,Low,1,Meal,scooter,1.0,No,Urban,26
28.0,5.0,11.010375,76.95295,11.090375,77.03295,25-03-2022,0.958333333,23:10,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,26
30.0,4.5,27.16185,78.040165,27.30185,78.180165,18-02-2022,23:30,23:35,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,33
34.0,5.0,12.311072,76.654878,12.341072,76.684878,15-03-2022,23:15,23:25,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,20
34.0,4.4,12.284747,76.625861,12.304747,76.645861,13-03-2022,10:45,0.458333333,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25
31.0,4.9,23.353783,85.326967,23.413783,85.386967,19-03-2022,21:15,21:30,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35
26.0,4.9,12.972793,80.249982,13.032793,80.309982,09-03-2022,18:10,18:20,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,27
39.0,4.6,18.516216,73.842527,18.556216,73.882527,03-03-2022,15:30,15:35,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,33
27.0,4.7,13.064181,80.236442,13.134181,80.306442,27-03-2022,19:35,19:45,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,24
20.0,4.6,11.021278,76.995017,11.041278,77.015017,05-03-2022,0.458333333,11:10,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,19
38.0,4.3,0.0,0.0,0.08,0.08,12-02-2022,17:55,18:05,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,45
21.0,4.6,17.430448,78.418213,17.500448,78.488213,10-03-2022,21:40,21:55,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,21
39.0,4.6,12.972793,80.249982,13.062793,80.339982,12-03-2022,18:40,18:50,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,48
38.0,4.9,26.88842,75.800689,26.99842,75.910689,29-03-2022,21:25,21:40,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38
38.0,4.5,30.346994,78.062543,30.396994,78.112543,15-02-2022,21:40,21:45,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25
22.0,4.5,19.207222,72.972281,19.237222,73.002281,24-03-2022,21:15,21:30,Fog,Jam,0,Meal,motorcycle,0.0,No,Urban,20
30.0,4.6,19.878028,75.317475,19.898028,75.337475,13-02-2022,0.5,12:15,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,19
22.0,4.9,18.51421,73.838429,18.54421,73.868429,26-03-2022,23:45,1,Stormy,Low,1,Buffet,scooter,0.0,No,Urban,14
28.0,4.6,23.374878,85.335739,23.404878,85.365739,21-03-2022,20:30,20:45,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,26
23.0,4.9,18.543626,73.905101,18.653626,74.015101,23-03-2022,0.791666667,19:05,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,30
20.0,4.7,25.443994,81.860187,25.523994,81.940187,18-02-2022,22:35,22:45,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24
35.0,4.5,22.311603,73.165012,22.381603,73.235012,12-03-2022,17:35,17:50,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Urban,26
22.0,4.5,23.351058,85.325731,23.381058,85.355731,05-03-2022,19:55,20:05,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,23
24.0,4.7,26.914142,75.805704,27.044142,75.935704,18-03-2022,22:20,22:35,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,28
34.0,4.6,22.307898,73.167788,22.397898,73.257788,02-04-2022,19:30,19:45,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,43
36.0,4.6,13.029198,77.570997,13.049198,77.590997,09-03-2022,09:10,09:25,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,18
33.0,4.8,19.178321,72.834715,19.208321,72.864715,05-04-2022,17:15,17:25,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,16
25.0,4.9,22.728163,75.884212,22.808163,75.964212,08-03-2022,18:35,18:50,Windy,Medium,2,Meal,scooter,1.0,No,Urban,15
37.0,4.9,26.90294,75.793007,26.98294,75.873007,04-04-2022,23:45,23:50,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Urban,37
32.0,4.7,21.183434,72.814492,21.223434,72.854492,01-03-2022,0.625,15:15,Sunny,High,1,Snack,motorcycle,0.0,No,Urban,18
26.0,4.7,19.120083,72.907385,19.170083,72.957385,21-03-2022,20:35,20:45,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Urban,34
25.0,4.6,22.539129,88.365507,22.649129,88.475507,18-02-2022,22:55,23:05,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,14
23.0,4.7,26.921411,75.793604,26.951411,75.823604,26-03-2022,18:15,18:30,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,15
23.0,5.0,13.005801,80.250744,13.095801,80.340744,12-03-2022,17:40,17:45,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,28
22.0,4.5,17.424114,78.347554,17.514114,78.437554,18-03-2022,22:45,0.958333333,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25
27.0,4.6,21.173493,72.801953,21.223493,72.851953,07-03-2022,19:50,19:55,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,27
,,13.054347,80.257221,13.184347,80.387221,08-03-2022,,18:55,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,15
39.0,4.3,12.297954,76.665169,12.327954,76.695169,15-03-2022,17:40,17:55,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,38
29.0,4.8,12.972532,77.608179,13.042532,77.678179,20-03-2022,21:10,21:20,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,18
32.0,4.8,0.0,0.0,0.06,0.06,11-02-2022,19:55,20:10,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26
24.0,4.2,26.892312,75.806896,26.962312,75.876896,20-03-2022,20:35,20:50,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,33
24.0,4.8,26.911927,75.797282,26.931927,75.817282,30-03-2022,11:40,11:50,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,29
29.0,4.8,22.310237,73.158921,22.370237,73.218921,11-03-2022,19:15,19:25,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29
39.0,4.8,23.39925,85.390464,23.43925,85.430464,19-03-2022,15:55,0.666666667,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,16
22.0,4.7,11.001852,76.976268,11.071852,77.046268,20-03-2022,23:35,23:50,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21
27.0,4.7,19.1813,72.836191,19.2213,72.876191,01-03-2022,15:20,15:30,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,14
21.0,4.7,26.846156,75.8023,26.956156,75.9123,06-04-2022,22:40,22:45,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,19
35.0,4.3,26.913483,75.803139,26.973483,75.863139,01-04-2022,23:10,23:20,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24
20.0,4.6,12.934365,77.616155,13.024365,77.706155,18-03-2022,20:35,20:50,Fog,Jam,0,Buffet,motorcycle,0.0,Yes,Metropolitian,44
37.0,4.9,12.970221,77.645396,13.040221,77.715396,06-03-2022,22:10,22:20,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,15
36.0,5.0,13.064181,80.236442,13.084181,80.256442,13-03-2022,0.5,12:10,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,31
,,13.066762,80.251865,13.156762,80.341865,06-04-2022,,21:30,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,17
32.0,5.0,18.546258,73.904337,18.586258,73.944337,05-04-2022,15:50,0.666666667,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,25
,,13.049645,80.242268,13.109645,80.302268,03-03-2022,0.833333333,20:10,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,22
22.0,4.6,23.354422,85.3329,23.444422,85.4229,06-04-2022,21:20,21:30,Windy,Jam,2,Meal,scooter,,No,Metropolitian,29
39.0,4.6,11.001852,76.976268,11.111852,77.086268,20-03-2022,20:30,20:40,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,28
26.0,4.6,18.569156,73.774723,18.659156,73.864723,31-03-2022,22:45,22:50,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,16
29.0,4.9,17.431477,78.40035,17.461477,78.43035,28-03-2022,18:15,18:30,Sunny,Medium,1,Buffet,motorcycle,1.0,No,,19
35.0,5.0,18.56245,73.916619,18.59245,73.946619,15-03-2022,0.875,21:15,Windy,Jam,2,Drinks,scooter,1.0,No,,29
22.0,4.9,12.321214,76.621094,12.331214,76.631094,01-03-2022,09:50,10:05,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Urban,17
29.0,4.9,27.159795,78.04299,27.239795,78.12299,12-02-2022,19:35,19:50,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,34
32.0,4.7,11.02091,76.940432,11.06091,76.980432,19-03-2022,14:25,14:30,Windy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,27
22.0,4.5,17.450851,78.379347,17.470851,78.399347,05-04-2022,11:35,11:45,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,42
29.0,4.7,12.934179,77.615797,12.994179,77.675797,24-03-2022,20:50,0.875,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25
29.0,5.0,22.53796,88.349843,22.54796,88.359843,17-02-2022,0.416666667,10:15,Stormy,Low,2,Drinks,motorcycle,0.0,No,Urban,12
22.0,4.0,18.927584,72.832585,19.017584,72.922585,27-03-2022,19:45,19:50,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33
24.0,4.8,11.022477,76.995667,11.092477,77.065667,27-03-2022,18:30,18:45,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,33
21.0,4.8,13.058616,80.264151,13.078616,80.284151,07-03-2022,09:45,09:50,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,10
22.0,4.9,11.021278,76.995017,11.111278,77.085017,02-03-2022,20:55,21:05,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34
36.0,4.9,15.496162,73.825364,15.576162,73.905364,14-02-2022,22:15,22:20,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,28
37.0,4.8,12.949934,77.699386,13.039934,77.789386,20-03-2022,19:15,19:25,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,42
33.0,3.6,23.351058,85.325731,23.481058,85.455731,20-03-2022,19:30,19:45,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32
20.0,4.8,22.760072,75.892574,22.820072,75.952574,03-03-2022,23:15,23:20,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,18
30.0,4.4,19.874733,75.353942,19.954733,75.433942,18-02-2022,19:50,19:55,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38
37.0,4.1,18.543626,73.905101,18.593626,73.955101,30-03-2022,17:10,17:25,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31
39.0,4.6,26.902908,75.792934,26.962908,75.852934,01-03-2022,0.833333333,20:10,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28
33.0,4.8,22.538731,88.364878,22.578731,88.404878,11-02-2022,13:40,13:45,Windy,High,1,Drinks,scooter,0.0,No,Metropolitian,32
36.0,4.4,19.254567,72.848923,19.294567,72.888923,19-03-2022,12:15,12:30,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31
28.0,4.3,22.745536,75.893106,22.855536,76.003106,31-03-2022,20:10,20:15,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,44
31.0,4.6,23.359407,85.325055,23.369407,85.335055,30-03-2022,09:20,09:30,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21
,,12.323994,76.626167,12.433994,76.736167,31-03-2022,17:10,17:20,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25
30.0,4.7,26.88842,75.800689,26.99842,75.910689,06-04-2022,23:15,23:30,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,30
28.0,4.7,23.359033,85.325347,23.419033,85.385347,30-03-2022,21:55,0.916666667,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,18
24.0,5.0,12.935662,77.61413,13.025662,77.70413,10-03-2022,17:45,17:50,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,15
38.0,4.7,26.892312,75.806896,26.922313,75.836896,05-03-2022,18:15,18:25,Windy,Medium,1,Buffet,scooter,1.0,No,,33
28.0,4.3,21.185047,72.80859,21.245047,72.86859,01-04-2022,22:15,22:20,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29
34.0,4.2,26.921411,75.793604,26.981411,75.853604,24-03-2022,20:45,20:50,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35
27.0,4.6,18.563934,73.915367,18.623935,73.975367,15-03-2022,0.791666667,19:05,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24
32.0,4.9,0.0,0.0,0.08,0.08,08-03-2022,17:40,17:55,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,41
22.0,5.0,27.16185,78.040165,27.21185,78.090165,17-02-2022,19:25,19:35,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,24
22.0,4.3,13.086438,80.220672,13.176438,80.310672,14-03-2022,17:15,17:30,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,35
26.0,4.4,21.175104,72.804342,21.255104,72.884342,25-03-2022,17:10,17:15,Fog,Medium,2,Drinks,electric_scooter,2.0,No,Metropolitian,37
26.0,5.0,12.98041,77.640489,13.01041,77.670489,21-03-2022,0.791666667,19:10,Fog,Medium,0,Snack,motorcycle,0.0,No,Urban,21
20.0,4.5,12.321214,76.621094,12.341214,76.641094,19-03-2022,08:35,08:45,Fog,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,17
27.0,4.7,12.981615,80.231598,13.061615,80.311598,10-03-2022,22:50,0.958333333,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20
21.0,4.8,22.725835,75.887648,22.775835,75.937648,30-03-2022,20:55,21:10,Windy,Jam,2,Meal,electric_scooter,0.0,No,Urban,12
24.0,4.8,22.725835,75.887648,22.765835,75.927648,15-03-2022,13:20,13:35,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,21
34.0,4.9,12.906229,77.596791,12.936229,77.626791,03-04-2022,22:15,22:25,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,18
37.0,4.9,12.326356,76.619103,12.416356,76.709103,27-03-2022,22:35,22:45,Stormy,Low,1,Buffet,motorcycle,0.0,No,,20
31.0,4.6,26.913483,75.803139,26.993483,75.883139,02-04-2022,19:40,19:45,Sunny,Jam,0,Buffet,motorcycle,1.0,No,,38
28.0,4.8,15.496162,73.825364,15.516162,73.845364,13-02-2022,09:10,09:15,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19
33.0,4.1,17.422819,78.449578,17.532819,78.559578,23-03-2022,20:45,20:50,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,32
35.0,4.9,12.949934,77.699386,12.989934,77.739386,07-03-2022,16:55,17:05,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27
30.0,4.0,18.636215,73.751081,18.746215,73.861081,25-03-2022,18:30,18:45,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36
34.0,4.9,22.725748,75.898497,22.735747,75.908497,05-03-2022,11:35,11:40,Sunny,High,2,Drinks,scooter,0.0,No,Metropolitian,24
39.0,4.8,19.120083,72.907385,19.160083,72.947385,15-03-2022,15:50,16:05,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,27
32.0,4.8,23.333017,85.3172,23.463017,85.4472,02-04-2022,22:15,22:30,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24
22.0,5.0,12.323978,76.627961,12.363978,76.667961,05-04-2022,0.541666667,13:15,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Urban,27
37.0,4.8,0.0,0.0,0.06,0.06,11-03-2022,0.916666667,22:05,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31
34.0,4.8,23.355164,85.324097,23.415164,85.384097,07-03-2022,22:15,22:25,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25
21.0,4.2,21.183434,72.814492,21.273434,72.904492,23-03-2022,20:15,20:20,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,39
21.0,4.6,19.103249,72.846749,19.123249,72.866749,01-04-2022,11:50,11:55,Windy,High,1,Buffet,motorcycle,1.0,No,Urban,23
24.0,4.0,22.760072,75.892574,22.840072,75.972574,27-03-2022,21:15,21:30,Cloudy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,39
27.0,4.5,0.0,0.0,0.03,0.03,05-03-2022,0.75,18:10,Windy,Medium,0,Drinks,motorcycle,0.0,No,Urban,12
32.0,4.9,22.753659,75.903365,22.773659,75.923365,13-03-2022,09:55,10:10,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27
28.0,5.0,17.41233,78.449654,17.52233,78.559654,27-03-2022,1,24:15:00,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,20
36.0,4.8,0.0,0.0,0.09,0.09,27-03-2022,17:55,18:05,Cloudy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,41
22.0,4.9,22.553227,88.353273,22.613227,88.413273,13-02-2022,20:35,20:45,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25
26.0,4.7,18.536562,73.896485,18.616562,73.976485,04-04-2022,0.833333333,20:10,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,47
22.0,4.2,22.753839,75.897429,22.763838,75.907429,13-03-2022,10:30,10:35,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,21
,,26.914142,75.805704,27.044142,75.935704,02-03-2022,,21:20,Sunny,Jam,1,Snack,scooter,0.0,No,,22
29.0,4.9,13.026279,80.174568,13.116279,80.264568,02-03-2022,21:35,21:50,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35
29.0,4.9,18.533811,73.899315,18.613811,73.979315,02-04-2022,18:15,18:20,Sunny,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,18
29.0,4.5,18.55144,73.804855,18.62144,73.874855,04-03-2022,17:40,17:50,Fog,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,40
27.0,4.6,18.56245,73.916619,18.63245,73.986619,02-04-2022,21:40,21:50,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,43
28.0,4.5,30.899992,75.831338,31.029992,75.961338,16-02-2022,23:30,23:40,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,23
